,event,sys_clock,logical_clock,code,queue_length,msg,process
124,INTERNAL EVENT,110,110,4,0,,3
125,SENT to 4056,111,111,1,0,,3
126,RECEIVE MESSAGE,112,112,-1,0,111.0,3
127,SENT to 4056,113,113,1,0,,3
128,INTERNAL EVENT,114,114,4,0,,3
129,INTERNAL EVENT,115,115,5,0,,3
130,RECEIVE MESSAGE,116,116,-1,0,115.0,3
131,INTERNAL EVENT,117,117,4,0,,3
132,RECEIVE MESSAGE,118,118,-1,1,117.0,3
133,RECEIVE MESSAGE,119,119,-1,0,117.0,3
134,RECEIVE MESSAGE,120,120,-1,0,119.0,3
135,INTERNAL EVENT,121,121,5,0,,3
136,RECEIVE MESSAGE,122,122,-1,0,121.0,3
137,RECEIVE MESSAGE,123,123,-1,0,122.0,3
138,INTERNAL EVENT,124,124,5,0,,3
139,INTERNAL EVENT,125,125,3,0,,3
140,RECEIVE MESSAGE,126,126,-1,0,125.0,3
141,RECEIVE MESSAGE,127,127,-1,0,126.0,3
142,INTERNAL EVENT,128,128,3,0,,3
143,RECEIVE MESSAGE,129,129,-1,0,128.0,3
144,INTERNAL EVENT,130,130,4,0,,3
145,SENT to 4056,131,131,1,0,,3
146,RECEIVE MESSAGE,132,132,-1,0,131.0,3
147,RECEIVE MESSAGE,133,133,-1,0,132.0,3
148,SENT to 4056,134,134,2,0,,3
149,SENT to 2056,134,134,2,0,,3
150,RECEIVE MESSAGE,135,135,-1,0,134.0,3
151,INTERNAL EVENT,136,136,3,0,,3
152,INTERNAL EVENT,137,137,5,0,,3
153,SENT to 2056,138,138,0,0,,3
154,INTERNAL EVENT,139,139,4,0,,3
155,RECEIVE MESSAGE,140,140,-1,0,139.0,3
156,INTERNAL EVENT,141,141,5,0,,3
157,INTERNAL EVENT,142,142,4,0,,3
158,RECEIVE MESSAGE,143,143,-1,0,142.0,3
159,INTERNAL EVENT,144,144,4,0,,3
160,RECEIVE MESSAGE,145,145,-1,0,144.0,3
161,RECEIVE MESSAGE,146,146,-1,0,145.0,3
162,SENT to 4056,147,147,1,0,,3
163,SENT to 4056,148,148,2,0,,3
164,SENT to 2056,148,148,2,0,,3
165,RECEIVE MESSAGE,149,149,-1,0,148.0,3
166,INTERNAL EVENT,150,150,3,0,,3
167,INTERNAL EVENT,151,151,3,0,,3
168,RECEIVE MESSAGE,152,152,-1,0,151.0,3
169,SENT to 4056,153,153,1,0,,3
170,SENT to 2056,154,154,0,0,,3
171,INTERNAL EVENT,155,155,5,0,,3
172,INTERNAL EVENT,156,156,5,0,,3
173,RECEIVE MESSAGE,157,157,-1,0,156.0,3
174,SENT to 2056,158,158,0,0,,3
175,RECEIVE MESSAGE,159,159,-1,0,158.0,3
176,SENT to 2056,160,160,0,0,,3
177,RECEIVE MESSAGE,161,161,-1,0,160.0,3
178,SENT to 4056,162,162,1,0,,3
179,INTERNAL EVENT,163,163,5,0,,3
180,INTERNAL EVENT,164,164,3,0,,3
181,RECEIVE MESSAGE,165,165,-1,0,164.0,3
182,RECEIVE MESSAGE,166,166,-1,0,165.0,3
183,SENT to 4056,167,167,1,0,,3
184,RECEIVE MESSAGE,168,168,-1,0,167.0,3
185,RECEIVE MESSAGE,169,169,-1,0,168.0,3
186,SENT to 2056,170,170,0,0,,3
187,RECEIVE MESSAGE,171,171,-1,0,170.0,3
188,INTERNAL EVENT,172,172,5,0,,3
189,RECEIVE MESSAGE,173,173,-1,0,172.0,3
190,RECEIVE MESSAGE,174,174,-1,0,173.0,3
191,RECEIVE MESSAGE,175,175,-1,0,174.0,3
192,SENT to 2056,176,176,0,0,,3
193,RECEIVE MESSAGE,177,177,-1,1,176.0,3
194,RECEIVE MESSAGE,178,178,-1,0,176.0,3
195,INTERNAL EVENT,179,179,5,0,,3
196,RECEIVE MESSAGE,180,180,-1,0,179.0,3
197,SENT to 4056,181,181,1,0,,3
198,INTERNAL EVENT,182,182,4,0,,3
199,SENT to 2056,183,183,2,0,,3
200,SENT to 4056,183,183,2,0,,3
201,INTERNAL EVENT,184,184,4,0,,3
202,SENT to 2056,185,185,2,0,,3
203,SENT to 4056,185,185,2,0,,3
204,SENT to 2056,186,186,0,0,,3
205,INTERNAL EVENT,187,187,3,0,,3
206,RECEIVE MESSAGE,188,188,-1,0,187.0,3
207,RECEIVE MESSAGE,189,189,-1,0,188.0,3
208,SENT to 2056,190,190,2,1,,3
209,SENT to 4056,190,190,2,1,,3
210,RECEIVE MESSAGE,191,191,-1,0,190.0,3
211,INTERNAL EVENT,192,192,4,0,,3
212,RECEIVE MESSAGE,193,193,-1,0,192.0,3
213,RECEIVE MESSAGE,194,194,-1,0,193.0,3
